"","baseMean","log2FoldChange","lfcSE","padj","Phylum","Class","Order","Family","Genus","ASV","merging","region"
"6",296.537802501606,2.76146743510649,0.854785162928685,0.02860528129375,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Marimicrobium","ASV66","PS99_DCM_EPI","EGC"
"7",373.439950268786,6.39857430825593,1.66862910775237,0.00425766210955596,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomicaceae_uncl","ASV70","PS99_DCM_EPI","EGC"
"9",4.8174177505389,5.75362763709357,2.46561050615471,0.0968700452948466,"Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicellaceae_uncl","ASV103","PS99_DCM_EPI","EGC"
"10",19.2009784395364,7.74860854492273,2.55316628312397,0.033544442185961,"Verrucomicrobiota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera","ASV110","PS99_DCM_EPI","EGC"
"12",85.007478059262,3.66803401948268,1.20766980030537,0.033544442185961,"Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","Gimesiaceae_uncl","ASV154","PS99_DCM_EPI","EGC"
"14",126.448086694193,5.63162216624113,2.36583536797466,0.0931523065227114,"Verrucomicrobiota","Lentisphaeria","P.palmC41","P.palmC41_uncl","P.palmC41_uncl","ASV181","PS99_DCM_EPI","EGC"
"15",101.2744736381,3.54647897794195,1.20397200946778,0.0355211879061448,"Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_uncl","ASV182","PS99_DCM_EPI","EGC"
"17",91.3328358962507,3.19774502607993,1.0900640091471,0.0355211879061448,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV219","PS99_DCM_EPI","EGC"
"22",19.9960475033917,7.80756830795178,3.38535795365507,0.0999914371597292,"Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_uncl","ASV313","PS99_DCM_EPI","EGC"
"27",7.72164922245788,6.4337841649245,2.64329105596103,0.0867366711498891,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","ASV415","PS99_DCM_EPI","EGC"
"29",10.9859107932273,6.94289633945133,2.52020930391316,0.0468366871795963,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV497","PS99_DCM_EPI","EGC"
"30",25.1407980205594,8.13754761108729,1.85333238682913,0.00044616192501206,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19_marine_sediment_group","ASV520","PS99_DCM_EPI","EGC"
"33",28.0206851176217,5.64969460674978,2.28738165076377,0.0821210180538227,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","ASV684","PS99_DCM_EPI","EGC"
"34",26.0723502082023,8.19002407766264,2.59787832709037,0.02860528129375,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","ASV767","PS99_DCM_EPI","EGC"
"35",25.0600932604019,8.13306527530016,1.84455688940977,0.00044616192501206,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","ASV835","PS99_DCM_EPI","EGC"
"36",11.1850781116412,6.96871022378268,2.46073231936799,0.0432727626003578,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV849","PS99_DCM_EPI","EGC"
"37",16.3117559832862,7.51375452953918,1.99922488294332,0.00468465537801567,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","ASV910","PS99_DCM_EPI","EGC"
"38",9.49343766041534,6.73301373979793,2.20098057456551,0.033544442185961,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV941","PS99_DCM_EPI","EGC"
"39",15.0593736615842,7.39792841720781,2.35606524978875,0.02860528129375,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","ASV993","PS99_DCM_EPI","EGC"
"41",25.0705217355787,8.13384228855064,1.84281402943801,0.00044616192501206,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","ASV1085","PS99_DCM_EPI","EGC"
"42",6.8581337662905,6.26385603058787,2.32424189689518,0.0521299563607903,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV1110","PS99_DCM_EPI","EGC"
"43",11.9337630254801,7.06231009214254,2.50108032040198,0.0432727626003578,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1121","PS99_DCM_EPI","EGC"
"44",5.87377849649309,6.04021453010397,2.39770469302074,0.0753489669893982,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1140","PS99_DCM_EPI","EGC"
"45",9.2076320168475,6.68926034066846,2.24780589671672,0.0355211879061448,"Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","ASV1188","PS99_DCM_EPI","EGC"
"47",15.2912215382975,7.41989411300176,2.34641513375621,0.02860528129375,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3","ASV1395","PS99_DCM_EPI","EGC"
"48",12.2993564688844,7.105710910251,2.4275040491407,0.0355211879061448,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","ASV1892","PS99_DCM_EPI","EGC"
"49",8.4469096887677,6.56454683378694,2.29364285317771,0.0415634077495166,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","ASV1906","PS99_DCM_EPI","EGC"
"57",6.82455572354038,6.13781168426947,2.58171349169999,0.0748751369158528,"Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilaceae_uncl","ASV22","PS99_EPI_MESO","EGC"
"61",57.209122023976,9.20446432781269,2.783496789579,0.0194242009507517,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Formosa","ASV49","PS99_EPI_MESO","EGC"
"70",212.236942873035,6.24291464277109,1.56496262880978,0.00233953559902299,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV141","PS99_EPI_MESO","EGC"
"71",8.93244289824229,6.52425517691947,2.46318805074223,0.0407303761040144,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27","ASV144","PS99_EPI_MESO","EGC"
"77",41.8199436734986,8.75227204788012,2.68627453158749,0.0195702746491202,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","ASV322","PS99_EPI_MESO","EGC"
"78",25.3828067240532,8.03244696859008,1.76282033365046,0.000428060250240101,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Moritellaceae","Moritella","ASV371","PS99_EPI_MESO","EGC"
"80",9.8536100094041,6.66586207657564,2.41770223629078,0.0327361392524258,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV432","PS99_EPI_MESO","EGC"
"81",14.9335258890991,7.26630642146655,2.47000659230274,0.0230269700957243,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","FS140-16B-02_marine_group","ASV508","PS99_EPI_MESO","EGC"
"82",30.3256497923801,4.26875580577312,1.43283696954795,0.0230244268650316,"Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41_uncl","WCHB1-41_uncl","ASV527","PS99_EPI_MESO","EGC"
"83",11.8518745252505,6.93245775273465,2.34761730081898,0.0230269700957243,"Desulfobacterota","Desulfobacterota_uncl","Desulfobacterota_uncl","Desulfobacterota_uncl","Desulfobacterota_uncl","ASV541","PS99_EPI_MESO","EGC"
"86",12.825955699422,7.04675371729695,2.30340574207423,0.0195702746491202,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV624","PS99_EPI_MESO","EGC"
"87",9.28623962837251,6.5811882773789,2.11943525647998,0.0195702746491202,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV649","PS99_EPI_MESO","EGC"
"90",11.5228443388635,6.89277941121609,2.01987942630374,0.015901079752542,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Bythopirellula","ASV823","PS99_EPI_MESO","EGC"
"94",13.5546597460679,7.12623149724271,2.26898798335824,0.0195702746491202,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV981","PS99_EPI_MESO","EGC"
"96",14.2348051949608,7.19690737505417,2.46609954863682,0.0232359135390378,"Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_uncl","ASV1002","PS99_EPI_MESO","EGC"
"97",7.15791637912149,6.20797878816278,2.59577816639291,0.0748751369158528,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","ASV1003","PS99_EPI_MESO","EGC"
"101",29.9024790977796,8.26811170621191,2.71194081282543,0.0195702746491202,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1150","PS99_EPI_MESO","EGC"
"103",9.19052020241002,6.56508144181451,2.45274223228032,0.0389088872308291,"Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","ASV1451","PS99_EPI_MESO","EGC"
"104",9.96710849692692,6.68260722777239,2.40772020078253,0.032414821911872,"Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","ASV1481","PS99_EPI_MESO","EGC"
"106",13.2033005385356,7.08814757246204,2.28291834557721,0.0195702746491202,"Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystaceae_uncl","ASV1614","PS99_EPI_MESO","EGC"
"109",13.7903265128487,7.15109128378959,2.48638397125169,0.0248618425901527,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV1752","PS99_EPI_MESO","EGC"
"112",6.0878802531942,5.97263989705657,2.65428239652665,0.097353385733976,"Nitrospinota","Nitrospinia","Nitrospinales","Nitrospinaceae","LS-NOB","ASV2338","PS99_EPI_MESO","EGC"
"113",9.93583307503925,6.67835587612563,2.42003033531969,0.0327361392524258,"Dependentiae","Babeliae","Babeliales","Babeliales_uncl","Babeliales_uncl","ASV2412","PS99_EPI_MESO","EGC"
"114",15.8424819639174,7.45992541533394,1.72555325716932,0.000216685377538785,"Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","ASV32","PS99_MESO_BATHY","EGC"
"115",8.22638903135982,6.51473727990587,2.08562798660437,0.0106492665095162,"Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","ASV41","PS99_MESO_BATHY","EGC"
"116",5.25478101768365,5.86673343175775,2.44639026206496,0.0589460424270136,"Marinimicrobia_(SAR406_clade)","Marinimicrobia_(SAR406_clade)_uncl","Marinimicrobia_(SAR406_clade)_uncl","Marinimicrobia_(SAR406_clade)_uncl","Marinimicrobia_(SAR406_clade)_uncl","ASV56","PS99_MESO_BATHY","EGC"
"117",6.24002909949567,6.11599955047722,2.27818285894157,0.0298824737438724,"Crenarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus","ASV67","PS99_MESO_BATHY","EGC"
"118",16.6127371789841,7.52822023743097,1.71494919794929,0.000188448482844314,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Kangiellaceae","Kangiellaceae_uncl","ASV71","PS99_MESO_BATHY","EGC"
"119",18.6906267264632,7.69845161172106,1.67703003227105,7.90729453203168e-05,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","ASV77","PS99_MESO_BATHY","EGC"
"120",9.15154914076993,6.66744492317911,2.02757059778542,0.00669346178328317,"Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59_uncl","AT-s2-59_uncl","ASV85","PS99_MESO_BATHY","EGC"
"121",9.55236019550394,6.72973873197694,1.98761746896158,0.00515589278930287,"Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinales_uncl","Actinomarinales_uncl","ASV88","PS99_MESO_BATHY","EGC"
"122",8.4822571491084,6.55916388926617,2.07224608301457,0.0096070922822756,"Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59_uncl","AT-s2-59_uncl","ASV91","PS99_MESO_BATHY","EGC"
"123",6.3361158993091,6.13812468070217,2.27474907170728,0.029189861487628,"Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","ASV92","PS99_MESO_BATHY","EGC"
"124",239.012241666718,3.33530678054095,1.19157670387287,0.0220659732535596,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia","ASV105","PS99_MESO_BATHY","EGC"
"125",9.3197002876586,6.69520896217371,2.01038813626975,0.00602073611063496,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","ASV114","PS99_MESO_BATHY","EGC"
"126",4.41429807452773,5.61632062587212,2.59775968578166,0.0949196405667843,"Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","ASV126","PS99_MESO_BATHY","EGC"
"127",10.4149926151466,6.85421081755219,1.93968319110412,0.00328565814679816,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","ASV133","PS99_MESO_BATHY","EGC"
"129",80.9809362006311,2.87321933461517,1.30767663954766,0.0891990715604978,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27","ASV144","PS99_MESO_BATHY","EGC"
"132",11.9462805819453,7.0522232248969,1.86427565541704,0.00138659617260016,"Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group_uncl","BD2-11_terrestrial_group_uncl","BD2-11_terrestrial_group_uncl","ASV163","PS99_MESO_BATHY","EGC"
"133",115.052246599627,10.3202590934278,2.18813773382616,5.07243594804335e-05,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","ASV167","PS99_MESO_BATHY","EGC"
"134",4.64801671578955,5.69077540362422,2.54700315347746,0.0833829446359851,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobiaceae_uncl","ASV171","PS99_MESO_BATHY","EGC"
"135",14.3338405113282,7.31564968246935,1.78365388886946,0.000502306722926535,"Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II_uncl","ASV175","PS99_MESO_BATHY","EGC"
"136",8.94206409670173,6.63395890580155,2.04912222607152,0.00789827151909064,"Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78_uncl","EPR3968-O8a-Bc78_uncl","ASV177","PS99_MESO_BATHY","EGC"
"138",6.83729009020806,6.24745907631988,2.21395034638829,0.0209451520866815,"Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinales_uncl","Actinomarinales_uncl","ASV207","PS99_MESO_BATHY","EGC"
"139",7.53265229804923,6.3876031742942,2.1477358863716,0.0145356794055221,"Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira","ASV226","PS99_MESO_BATHY","EGC"
"140",5.11135546029097,5.82740536773043,2.45548712867235,0.0616522520572445,"Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacterales_uncl","Vicinamibacterales_uncl","ASV237","PS99_MESO_BATHY","EGC"
"142",5.53573032158689,5.94178090083165,2.40802686161827,0.0506158924363904,"Gemmatimonadota","BD2-11_terrestrial_group","BD2-11_terrestrial_group_uncl","BD2-11_terrestrial_group_uncl","BD2-11_terrestrial_group_uncl","ASV245","PS99_MESO_BATHY","EGC"
"143",154.423554586733,6.82050323689412,2.05910895230519,0.00632629238174493,"RCP2-54","RCP2-54_uncl","RCP2-54_uncl","RCP2-54_uncl","RCP2-54_uncl","ASV259","PS99_MESO_BATHY","EGC"
"144",45.0815051413202,4.92894379471514,2.29585417262078,0.097289407977351,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","ASV269","PS99_MESO_BATHY","EGC"
"145",71.4093580297189,5.22141450081824,2.29303964229715,0.0756687024983056,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV272","PS99_MESO_BATHY","EGC"
"146",106.645343138202,10.2107834212862,2.04409623273192,1.70765010692851e-05,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaeraceae_uncl","ASV279","PS99_MESO_BATHY","EGC"
"148",5.38234280683623,5.90331949265647,2.41223172292325,0.0526032367984885,"Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinaceae_uncl","ASV294","PS99_MESO_BATHY","EGC"
"149",50.5274941355821,9.13325614709281,1.59869672828186,1.52451390310474e-06,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27","ASV296","PS99_MESO_BATHY","EGC"
"150",5.07638202016983,5.81818944121451,2.46102010360819,0.0627129300227056,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family_uncl","ASV299","PS99_MESO_BATHY","EGC"
"153",34.2194428199722,8.57109894582468,1.60015975657007,3.5887645211644e-06,"Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27","ASV315","PS99_MESO_BATHY","EGC"
"154",19.8220542770065,7.78360202360914,1.66400818045114,5.62301770801736e-05,"Planctomycetota","Planctomycetes","Planctomycetales","Planctomycetales_uncl","Planctomycetales_uncl","ASV318","PS99_MESO_BATHY","EGC"
"155",36.3473553329776,8.65829272240476,1.60039637555484,3.25459386339841e-06,"Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomicaceae_uncl","ASV369","PS99_MESO_BATHY","EGC"
"156",11.0799385670651,6.94384551729183,1.89720519321536,0.00209396636481528,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","ASV433","PS99_MESO_BATHY","EGC"
"158",13.6262907843582,7.24177952006632,1.80635253205908,0.000699943644919836,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","ASV461","PS99_MESO_BATHY","EGC"
"159",51.0337175029819,9.14772049687454,1.60086029241502,1.52451390310474e-06,"Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae","Lentimicrobiaceae_uncl","ASV479","PS99_MESO_BATHY","EGC"
"160",47.8882656417094,9.05565505900196,1.60980632394452,1.52451390310474e-06,"Planctomycetota","BD7-11","BD7-11_uncl","BD7-11_uncl","BD7-11_uncl","ASV484","PS99_MESO_BATHY","EGC"
"161",16.8578270622588,7.549362898002,1.72880876467809,0.000199449631368954,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","ASV490","PS99_MESO_BATHY","EGC"
"163",4.36088475315725,5.59903693503321,2.61368289071058,0.0977935236283591,"Thermoplasmatota","Thermoplasmata","Thermoplasmata_or","Thermoplasmata_fa","Marine_Group_III","ASV547","PS99_MESO_BATHY","EGC"
"164",51.3076658367592,9.1551451594889,1.64515487826638,1.52451390310474e-06,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV548","PS99_MESO_BATHY","EGC"
"169",51.0101749523167,3.67026586893805,1.58619401768297,0.0706874976743795,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family_uncl","ASV629","PS99_MESO_BATHY","EGC"
"170",24.2446504428152,8.073635701503,1.67245511574517,3.38511105684435e-05,"Verrucomicrobiota","Kiritimatiellae","WCHB1-41","WCHB1-41_uncl","WCHB1-41_uncl","ASV632","PS99_MESO_BATHY","EGC"
"171",45.3029828873369,8.97582712116341,1.59923093337901,1.52451390310474e-06,"Desulfobacterota","Desulfuromonadia","PB19","PB19_uncl","PB19_uncl","ASV645","PS99_MESO_BATHY","EGC"
"174",34.7036995546348,8.59109693415024,1.5957159254488,3.39026036515466e-06,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Family_uncl","ASV681","PS99_MESO_BATHY","EGC"
"175",53.4187013193556,9.21355385011009,1.60446678302562,1.52451390310474e-06,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV682","PS99_MESO_BATHY","EGC"
"176",22.860108685862,7.9886222714699,1.70371879528912,5.55238461764473e-05,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV685","PS99_MESO_BATHY","EGC"
"177",46.4506631489051,9.01190284092864,1.5965517844403,1.52451390310474e-06,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV703","PS99_MESO_BATHY","EGC"
"178",24.1941708653936,8.07149375430262,1.6452438046606,2.54309473470345e-05,"Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira","ASV715","PS99_MESO_BATHY","EGC"
"179",10.7751062172067,6.9035137630425,1.94109149215255,0.0030658377480111,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","ASV719","PS99_MESO_BATHY","EGC"
"182",27.9527121052115,8.27891117590479,1.61084248325256,1.02003254492614e-05,"Planctomycetota","BD7-11","BD7-11_uncl","BD7-11_uncl","BD7-11_uncl","ASV770","PS99_MESO_BATHY","EGC"
"183",26.8431643577707,6.03924492523063,1.56590997108869,0.00111336584769541,"Planctomycetota","Pla3_lineage","Pla3_lineage_uncl","Pla3_lineage_uncl","Pla3_lineage_uncl","ASV772","PS99_MESO_BATHY","EGC"
"185",37.0613887482045,8.68590811600432,3.63157605608977,0.0590661913511346,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","ASV789","PS99_MESO_BATHY","EGC"
"186",33.4509506291996,4.64242911435858,2.10112442889121,0.0876397707540673,"Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","ASV795","PS99_MESO_BATHY","EGC"
"187",5.33765491107792,5.8899893260142,2.42718885856601,0.0549278852902483,"Planctomycetota","Planctomycetes","Planctomycetales","Planctomycetales_uncl","Planctomycetales_uncl","ASV811","PS99_MESO_BATHY","EGC"
"190",37.3267834324205,8.69629700229632,3.63156937148844,0.0590540922175711,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV919","PS99_MESO_BATHY","EGC"
"192",24.7756408023967,8.10444833582524,1.69750607682457,4.19219831385804e-05,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV959","PS99_MESO_BATHY","EGC"
"193",35.1521231350938,8.60949620310834,1.67728575927179,1.02003254492614e-05,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV964","PS99_MESO_BATHY","EGC"
"196",19.320102200538,7.74653151892126,1.67296126696812,6.78724368652888e-05,"Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group","NS9_marine_group_uncl","ASV987","PS99_MESO_BATHY","EGC"
"198",10.1708149788042,6.82070847577726,1.97457690719445,0.00424375132817329,"Planctomycetota","Planctomycetes","Planctomycetales","Planctomycetales_uncl","Planctomycetales_uncl","ASV1028","PS99_MESO_BATHY","EGC"
"199",15.8363690085799,7.45897487177025,1.75273976070096,0.000262009764558706,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","ASV1067","PS99_MESO_BATHY","EGC"
"201",11.9201356169539,7.04991114918373,1.87196478881639,0.00145510999055611,"Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","Bacteria_uncl","ASV1132","PS99_MESO_BATHY","EGC"
"205",12.8301492804835,4.9180088968497,1.79496751914847,0.0259809177108831,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","ASV1164","PS99_MESO_BATHY","EGC"
"206",24.9002779615826,8.11247475047884,1.67746199228622,3.38511105684435e-05,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1220","PS99_MESO_BATHY","EGC"
"207",27.2721185749286,8.24344274115275,1.62981781045387,1.40800675125978e-05,"NB1-j","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","NB1-j_uncl","ASV1228","PS99_MESO_BATHY","EGC"
"208",9.90717711934234,6.78287084431757,1.96498203575616,0.00424375132817329,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","ASV1252","PS99_MESO_BATHY","EGC"
"209",20.76201437582,7.84986719147113,1.66310449089369,5.07243594804335e-05,"Planctomycetota","Pla3_lineage","Pla3_lineage_uncl","Pla3_lineage_uncl","Pla3_lineage_uncl","ASV1269","PS99_MESO_BATHY","EGC"
"211",8.14054503675131,6.4992208219228,2.12077457461519,0.0120205699802348,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1297","PS99_MESO_BATHY","EGC"
"212",12.8572023976458,7.15870919114798,1.81945412501447,0.000891802967021238,"Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellulaceae_uncl","ASV1304","PS99_MESO_BATHY","EGC"
"213",11.2766693508904,6.96911065940419,1.89401903412671,0.00197548043207335,"Desulfobacterota","Desulfuromonadia","Bradymonadales","Bradymonadales_uncl","Bradymonadales_uncl","ASV1316","PS99_MESO_BATHY","EGC"
"215",8.2104919169936,6.51079604408313,2.1214902645251,0.0120205699802348,"Hydrogenedentes","Hydrogenedentia","Hydrogenedentiales","Hydrogenedensaceae","Hydrogenedensaceae_uncl","ASV1336","PS99_MESO_BATHY","EGC"
"216",13.5841092982177,7.23838422567457,1.79164744611682,0.000637107859314891,"Planctomycetota","028H05-P-BN-P5","028H05-P-BN-P5_uncl","028H05-P-BN-P5_uncl","028H05-P-BN-P5_uncl","ASV1344","PS99_MESO_BATHY","EGC"
"217",12.6051832819177,7.12904881515722,1.93464316704183,0.00196982855499603,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","ASV1356","PS99_MESO_BATHY","EGC"
"219",7.9380902403732,6.46249578667863,2.16160611953662,0.0142707021540098,"Desulfobacterota","Desulfuromonadia","PB19","PB19_uncl","PB19_uncl","ASV1366","PS99_MESO_BATHY","EGC"
"221",18.6800959937102,7.69689547881573,1.76805547056838,0.000201144980864408,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1475","PS99_MESO_BATHY","EGC"
"222",5.06772629794915,5.81575910986156,2.53034511082876,0.0731058778309094,"Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter","ASV1497","PS99_MESO_BATHY","EGC"
"223",15.5993770713478,4.7850513267483,1.64092225152966,0.0164826686787714,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","ASV1523","PS99_MESO_BATHY","EGC"
"226",16.4705097617909,7.5157340151404,1.74940030772249,0.000237654064856044,"Planctomycetota","OM190","OM190_uncl","OM190_uncl","OM190_uncl","ASV1545","PS99_MESO_BATHY","EGC"
"227",6.27129294437938,6.12267360045071,2.27624584791119,0.0296820556604107,"Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","ASV1558","PS99_MESO_BATHY","EGC"
